GAME_DATE,SEASON_ID,TEAM_ID,GAME_ID,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,CHAMP
2022-12-31,42021.0,1610612750,42100153.5,239.8333333333333,109.16666666666669,36.333333333333336,82.0,0.4423333333333333,13.833333333333334,35.666666666666664,0.3888333333333333,22.666666666666668,28.0,0.8104999999999999,7.0,33.0,40.0,22.83333333333333,8.166666666666666,7.833333333333333,16.833333333333332,26.83333333333333,-5.5,0
2013-12-31,42012.0,1610612744,41200198.5,246.5,102.66666666666669,39.0,84.41666666666667,0.4638333333333332,8.666666666666666,22.33333333333333,0.3829166666666666,16.0,21.75,0.7330833333333332,11.5,34.583333333333336,46.083333333333336,21.666666666666668,6.416666666666667,4.916666666666667,16.0,23.75,0.1666666666666666,0
2014-12-31,42013.0,1610612744,41300164.0,239.8571428571429,106.42857142857144,38.285714285714285,83.14285714285714,0.4637142857142856,9.571428571428571,26.285714285714285,0.3597142857142857,20.285714285714285,27.857142857142858,0.7267142857142856,13.142857142857142,29.571428571428573,42.71428571428572,24.428571428571427,7.0,4.571428571428571,16.857142857142858,25.285714285714285,-4.428571428571429,0
2015-12-31,42014.0,1610612744,41400280.809523806,243.6190476190476,103.28571428571428,38.19047619047619,84.23809523809524,0.4549523809523809,11.428571428571429,30.52380952380953,0.3742857142857142,15.476190476190476,22.142857142857142,0.6996666666666667,11.571428571428571,34.04761904761905,45.61904761904762,24.52380952380953,8.0,5.761904761904762,14.142857142857142,22.428571428571427,7.809523809523809,1
2016-12-31,42015.0,1610612744,41500285.66666666,241.16666666666663,107.70833333333331,38.91666666666666,85.625,0.4545833333333333,12.75,32.416666666666664,0.3883749999999999,17.125,23.291666666666668,0.7254999999999999,10.5,32.708333333333336,43.208333333333336,24.291666666666668,7.958333333333333,5.458333333333333,13.583333333333334,21.95833333333333,4.375,0
2017-12-31,42016.0,1610612744,41600277.94117648,240.1764705882353,119.29411764705884,42.94117647058823,87.0,0.4948235294117648,12.705882352941176,32.88235294117647,0.3877647058823529,20.705882352941178,25.41176470588235,0.8197058823529411,9.294117647058824,36.47058823529412,45.76470588235294,28.23529411764705,8.705882352941176,6.117647058823529,13.647058823529411,21.764705882352946,13.647058823529411,1
2018-12-31,42017.0,1610612744,41700273.23809524,240.8571428571429,110.42857142857144,41.23809523809524,86.0,0.4805714285714285,11.19047619047619,31.38095238095238,0.3543809523809524,16.761904761904763,20.38095238095238,0.8252857142857143,9.142857142857142,35.857142857142854,45.0,26.047619047619047,7.857142857142857,5.809523809523809,12.333333333333334,19.714285714285715,10.0,1
2019-12-31,42018.0,1610612744,41800266.95454545,242.3181818181818,114.13636363636364,41.09090909090909,86.13636363636364,0.477681818181818,12.181818181818182,32.72727272727273,0.3693636363636363,19.77272727272728,24.318181818181817,0.8079999999999999,10.136363636363637,33.18181818181818,43.31818181818182,28.40909090909091,7.409090909090909,5.681818181818182,14.545454545454543,23.227272727272727,3.363636363636364,0
2022-12-31,42021.0,1610612744,42100281.90909091,240.1818181818182,111.86363636363636,41.36363636363637,86.13636363636364,0.482590909090909,14.0,37.31818181818182,0.3768181818181819,15.136363636363637,19.77272727272728,0.7770454545454547,9.818181818181818,34.09090909090909,43.90909090909091,27.0,7.727272727272727,4.954545454545454,13.772727272727272,21.545454545454547,5.045454545454546,1
2013-12-31,42012.0,1610612745,41200143.5,239.8333333333333,100.0,34.333333333333336,81.0,0.4271666666666667,11.666666666666666,33.666666666666664,0.3523333333333334,19.666666666666668,27.666666666666668,0.7168333333333333,10.833333333333334,32.666666666666664,43.5,18.0,5.833333333333333,5.5,15.166666666666666,23.166666666666668,-5.833333333333333,0
2014-12-31,42013.0,1610612745,41300173.5,251.66666666666663,112.0,40.833333333333336,91.66666666666669,0.4476666666666666,8.166666666666666,25.666666666666668,0.3141666666666667,22.166666666666668,29.83333333333333,0.7575,16.666666666666668,32.5,49.16666666666666,18.33333333333333,6.0,5.0,12.833333333333334,26.0,0.3333333333333333,0
2015-12-31,42014.0,1610612745,41400233.4117647,239.76470588235293,108.17647058823528,37.35294117647059,83.3529411764706,0.4475882352941176,9.470588235294118,27.529411764705884,0.3412352941176471,24.0,36.70588235294117,0.6495882352941176,10.882352941176473,34.8235294117647,45.70588235294117,21.88235294117647,8.352941176470589,5.470588235294118,14.764705882352942,23.41176470588235,-2.4705882352941178,0
2016-12-31,42015.0,1610612745,41500143.0,239.8,91.2,33.0,85.6,0.388,7.6,28.4,0.2704,17.6,27.4,0.6372,14.4,33.0,47.4,18.0,8.4,4.2,18.8,25.6,-18.8,0
2017-12-31,42016.0,1610612745,41600201.45454545,242.27272727272728,107.72727272727272,37.27272727272727,85.0,0.4364545454545455,12.818181818181818,38.45454545454545,0.3287272727272727,20.363636363636363,25.818181818181817,0.7732727272727273,9.909090909090908,33.0,42.90909090909091,19.545454545454547,7.727272727272727,4.636363636363637,13.090909090909092,20.90909090909091,1.181818181818182,0
2018-12-31,42017.0,1610612745,41700236.94117648,240.1764705882353,104.94117647058825,37.1764705882353,85.29411764705883,0.4358235294117646,13.411764705882351,39.76470588235294,0.3397058823529411,17.176470588235293,22.23529411764705,0.7687647058823529,8.764705882352942,34.23529411764706,43.0,18.823529411764707,8.117647058823529,5.470588235294118,11.117647058823527,19.11764705882353,1.8235294117647056,0
2019-12-31,42018.0,1610612745,41800200.54545455,242.0909090909091,108.54545454545456,37.18181818181818,83.81818181818181,0.441909090909091,15.636363636363637,42.72727272727273,0.3678181818181818,18.545454545454547,24.27272727272728,0.7697272727272728,9.636363636363637,33.27272727272727,42.90909090909091,18.27272727272728,8.545454545454545,5.090909090909091,14.545454545454543,21.63636363636364,3.1818181818181817,0
2020-12-31,42019.0,1610612745,41900194.41666666,242.41666666666663,107.66666666666669,37.41666666666666,85.75,0.4371666666666667,16.916666666666668,46.75,0.364,15.916666666666666,20.166666666666668,0.8020833333333334,6.666666666666667,32.166666666666664,38.833333333333336,21.33333333333333,9.083333333333334,3.5,13.083333333333334,22.166666666666668,0.7333333333333331,0
2013-12-31,42012.0,1610612751,41200134.0,250.8571428571429,99.42857142857144,37.0,83.71428571428571,0.4414285714285714,6.142857142857143,19.428571428571427,0.3231428571428571,19.285714285714285,25.428571428571427,0.7867142857142857,11.714285714285714,30.428571428571427,42.142857142857146,19.857142857142858,6.285714285714286,5.571428571428571,11.142857142857142,19.857142857142858,2.0,0
2014-12-31,42013.0,1610612751,41300161.083333336,240.66666666666663,95.5,34.75,75.08333333333333,0.4634999999999999,7.75,22.666666666666668,0.3385,18.25,24.75,0.72825,10.0,27.83333333333333,37.833333333333336,18.33333333333333,6.916666666666667,2.833333333333333,11.666666666666666,22.33333333333333,-1.3333333333333333,0
2015-12-31,42014.0,1610612751,41400103.5,244.66666666666663,96.33333333333331,36.16666666666666,83.16666666666667,0.4348333333333333,8.5,24.0,0.3478333333333334,15.5,20.83333333333333,0.7479999999999999,9.5,35.0,44.5,21.666666666666668,7.5,3.333333333333333,14.0,19.0,-5.5,0
2019-12-31,42018.0,1610612751,41800123.0,239.8,111.4,38.4,91.4,0.4206,11.0,34.0,0.3302,23.6,29.2,0.8089999999999999,11.2,29.2,40.4,19.2,7.6,2.8,13.6,22.8,-11.0,0
2020-12-31,42019.0,1610612751,41900112.5,239.5,105.75,36.25,91.25,0.3964999999999999,15.5,46.0,0.33625,17.75,24.5,0.71925,9.25,35.0,44.25,25.75,5.0,4.5,14.5,21.25,-20.5,0
2021-12-31,42020.0,1610612751,42000171.91666666,241.75,112.5,40.66666666666666,86.16666666666667,0.4725,13.583333333333334,35.583333333333336,0.3819166666666666,17.583333333333332,20.25,0.8550000000000001,8.25,34.333333333333336,42.583333333333336,22.58333333333333,7.083333333333333,4.833333333333333,10.75,21.166666666666668,6.333333333333333,0
2022-12-31,42021.0,1610612751,42100112.5,240.25,109.0,39.25,78.0,0.50275,11.5,27.25,0.4297499999999999,19.0,25.75,0.74625,8.5,25.5,34.0,22.25,8.0,6.5,14.5,24.75,-4.5,0
2010-12-31,42009.0,1610612747,40900282.60869565,240.08695652173915,101.08695652173913,37.34782608695652,81.17391304347827,0.4600434782608694,6.826086956521739,20.695652173913043,0.3278695652173913,19.565217391304348,25.95652173913044,0.7549130434782608,12.782608695652174,30.13043478260869,42.91304347826087,19.65217391304348,6.695652173913044,6.217391304347826,11.91304347826087,23.217391304347824,3.8260869565217392,1
